date_index,city,population,season,fever_medicine_sales,cough_medicine_sales,diarrhea_medicine_sales,antibiotic_sales,painkiller_sales,antiviral_sales,outbreak_label
6147,Kolkata,15663,2,24,13,39,14,23,6,0
6148,Delhi,367584,3,21,14,15,11,24,6,0
6149,Chennai,497043,1,24,19,8,15,28,2,0
6150,Mumbai,185721,0,20,30,10,10,30,4,0
6151,Bangalore,319280,3,24,16,11,12,22,5,0
6152,Delhi,256314,0,24,22,12,10,27,7,0
6153,Mumbai,265855,2,17,10,28,12,17,6,0
6154,Delhi,378746,1,20,15,7,12,19,3,0
6155,Mumbai,46104,0,29,31,12,8,25,7,0
6156,Kolkata,49137,1,30,10,9,10,24,1,0
6157,Bangalore,405750,0,20,20,9,22,27,4,0
6158,Kolkata,339906,2,24,11,28,16,32,4,0
6159,Mumbai,455661,2,24,18,30,11,28,5,0
6160,Chennai,150657,1,9,12,8,10,26,4,0
6161,Kolkata,496012,2,22,14,18,17,27,7,0
6162,Chennai,496163,3,21,14,11,10,27,5,0
6163,Mumbai,239542,0,19,28,8,9,15,4,0
6164,Bangalore,348582,2,24,17,33,13,16,4,0
6165,Chennai,46392,3,20,14,15,11,21,3,0
6166,Mumbai,356411,1,21,17,4,19,20,7,0
6167,Chennai,224396,3,17,16,11,11,24,3,0
6168,Kolkata,172198,1,16,15,12,13,23,4,0
6169,Mumbai,314629,1,21,19,8,7,22,4,0
6170,Kolkata,252479,0,23,49,10,7,24,4,0
6171,Delhi,317942,0,19,20,7,5,28,6,0
6172,Mumbai,209382,3,32,18,6,6,22,3,0
6173,Chennai,150089,0,17,29,9,11,28,4,0
6174,Delhi,166772,0,20,31,19,10,37,6,0
6175,Kolkata,362824,0,19,26,4,10,26,3,0
6176,Kolkata,105446,3,27,15,165,8,29,2,1
6177,Chennai,439723,2,18,14,31,17,23,5,0
6178,Delhi,188751,0,17,22,10,14,26,7,0
6179,Bangalore,233293,0,13,28,7,16,22,1,0
6180,Chennai,99938,3,19,21,5,10,26,4,0
6181,Kolkata,47232,2,22,22,30,11,32,5,0
6182,Mumbai,236671,0,18,29,9,17,26,8,0
6183,Delhi,492877,1,23,14,6,13,21,3,0
6184,Bangalore,427236,3,20,12,10,13,38,12,0
6185,Mumbai,369383,0,21,31,7,15,34,6,0
6186,Delhi,67172,0,23,33,8,10,17,5,0
6187,Chennai,369449,1,14,22,3,8,19,3,0
6188,Chennai,154818,1,14,16,3,13,23,4,0
6189,Delhi,263048,3,24,9,13,10,26,5,0
6190,Bangalore,466753,3,24,19,5,6,21,7,0
6191,Delhi,14094,1,156,16,10,9,91,3,1
6192,Mumbai,78466,3,21,17,14,6,28,5,0
6193,Mumbai,371211,1,38,15,19,5,20,6,0
6194,Chennai,302899,0,20,20,11,16,16,6,0
6195,Delhi,236713,1,17,13,7,7,27,4,0
6196,Chennai,152624,1,22,14,14,9,26,5,0
6197,Bangalore,200563,2,13,12,37,11,24,9,0
6198,Mumbai,422995,1,28,12,9,7,28,3,0
6199,Kolkata,301144,1,19,8,13,14,27,7,0
6200,Kolkata,226711,2,14,17,28,8,18,5,0
6201,Delhi,457169,3,10,18,11,11,32,3,0
6202,Delhi,67564,2,19,12,32,8,30,3,0
6203,Kolkata,155174,0,21,31,7,14,25,8,0
6204,Delhi,142933,2,19,16,31,13,35,5,0
6205,Mumbai,315718,0,22,38,13,14,19,7,0
6206,Bangalore,173754,3,12,18,9,14,19,12,0
6207,Bangalore,88819,2,20,17,30,12,25,6,0
6208,Chennai,363277,2,24,13,36,11,16,3,0
6209,Mumbai,255869,3,22,15,10,11,33,4,0
6210,Delhi,87972,0,22,32,9,10,29,3,0
6211,Delhi,393381,2,24,24,23,9,24,5,0
6212,Chennai,366104,0,25,32,11,9,32,4,0
6213,Chennai,206257,2,15,13,32,11,22,5,0
6214,Delhi,346570,1,18,11,13,13,22,3,0
6215,Delhi,451336,2,23,18,35,16,24,6,0
6216,Mumbai,48297,3,21,18,15,11,13,3,0
6217,Chennai,124147,3,21,16,8,11,27,7,0
6218,Mumbai,18299,0,13,25,13,10,27,2,0
6219,Delhi,444564,2,17,18,25,11,24,4,0
6220,Kolkata,51384,0,18,24,10,14,26,4,0
6221,Kolkata,389326,0,6,25,9,13,19,5,0
6222,Delhi,348837,1,24,11,5,12,26,3,0
6223,Chennai,236371,1,21,18,16,17,17,5,0
6224,Kolkata,304831,3,28,15,11,7,37,4,0
6225,Chennai,205649,0,18,23,9,14,26,7,0
6226,Kolkata,332191,3,14,19,13,9,27,2,0
6227,Chennai,151263,2,19,15,30,8,25,5,0
6228,Kolkata,197956,0,28,34,6,11,26,6,0
6229,Chennai,327055,0,21,34,9,10,21,8,0
6230,Mumbai,349447,2,25,22,29,10,22,8,0
6231,Chennai,486663,2,29,9,32,21,23,5,0
6232,Mumbai,366309,3,19,13,14,7,22,5,0
6233,Mumbai,110330,3,25,15,8,15,32,5,0
6234,Delhi,364624,2,18,11,33,13,28,5,0
6235,Mumbai,184798,3,21,17,9,19,31,7,0
6236,Bangalore,44623,2,16,11,27,11,25,7,0
6237,Mumbai,123219,0,18,33,193,13,30,7,1
6238,Chennai,264398,0,31,32,5,10,34,6,0
6239,Mumbai,224589,1,18,19,12,9,27,6,0
6240,Chennai,133089,0,23,18,11,12,26,4,0
6241,Chennai,322144,2,20,16,33,10,25,3,0
6242,Bangalore,343638,3,19,14,7,11,21,1,0
6243,Mumbai,483457,1,21,17,185,14,27,5,1
6244,Mumbai,368316,3,21,19,12,9,12,5,0
6245,Kolkata,204099,2,9,18,26,10,24,1,0
6246,Kolkata,200067,0,17,33,11,13,26,5,0
6247,Delhi,315020,1,21,18,6,12,23,4,0
6248,Chennai,128217,2,23,18,30,14,21,10,0
6249,Bangalore,454286,1,22,11,11,18,20,9,0
6250,Kolkata,362832,1,20,10,9,10,31,8,0
6251,Mumbai,376209,0,23,32,11,12,27,6,0
6252,Delhi,76224,2,17,16,32,8,28,1,0
6253,Bangalore,35365,3,15,13,7,11,30,3,0
6254,Mumbai,39663,1,30,19,10,12,38,5,0
6255,Mumbai,468652,1,15,20,13,19,27,3,0
6256,Chennai,376754,3,16,18,12,11,25,7,0
6257,Chennai,113376,2,17,24,17,12,19,5,0
6258,Kolkata,93275,1,19,15,10,11,20,6,0
6259,Kolkata,395373,1,20,13,10,8,24,7,0
6260,Mumbai,466427,1,15,12,10,6,29,4,0
6261,Mumbai,151981,2,21,13,44,11,38,8,0
6262,Kolkata,70883,2,17,10,33,11,23,3,0
6263,Kolkata,284857,3,19,10,8,13,35,2,0
6264,Mumbai,153686,2,10,18,35,15,25,3,0
6265,Bangalore,370241,2,11,22,31,9,24,6,0
6266,Mumbai,30734,0,23,27,15,10,34,5,0
6267,Bangalore,433925,3,20,16,9,13,23,3,0
6268,Bangalore,426101,1,24,13,10,6,25,5,0
6269,Mumbai,81622,2,15,11,33,10,25,4,0
6270,Delhi,88267,1,29,11,11,18,29,6,0
6271,Kolkata,489344,1,13,16,12,10,34,5,0
6272,Chennai,416557,0,23,21,12,10,26,6,0
6273,Mumbai,49435,2,11,8,31,9,19,2,0
6274,Bangalore,22976,3,22,15,11,8,18,3,0
6275,Mumbai,92910,2,19,18,36,12,28,7,0
6276,Kolkata,481085,1,27,17,12,10,25,4,0
6277,Bangalore,408506,3,14,10,9,13,26,5,0
6278,Chennai,140177,2,22,14,27,16,19,7,0
6279,Chennai,55812,1,25,15,7,7,14,4,0
6280,Chennai,453744,1,21,11,101,12,20,3,1
6281,Delhi,461786,0,15,22,8,14,25,7,0
6282,Bangalore,383985,0,23,30,6,13,15,3,0
6283,Bangalore,197471,0,15,27,9,10,17,8,0
6284,Delhi,451653,1,26,15,17,8,30,7,0
6285,Bangalore,230194,2,18,21,24,14,23,3,0
6286,Delhi,330051,0,18,34,13,9,23,8,0
6287,Mumbai,130992,2,28,11,39,8,22,7,0
6288,Kolkata,354020,0,19,29,9,15,26,10,0
6289,Chennai,451939,3,24,13,14,10,28,7,0
6290,Delhi,307799,3,24,10,18,13,20,7,0
6291,Delhi,255170,0,19,39,10,9,29,6,0
6292,Delhi,459049,1,17,14,14,10,21,3,0
6293,Mumbai,221168,0,22,36,7,13,19,4,0
6294,Delhi,296141,0,30,39,21,21,22,3,0
6295,Kolkata,76876,1,23,16,7,14,23,4,0
6296,Kolkata,120233,3,18,16,9,14,18,5,0
6297,Chennai,132660,2,23,18,30,6,17,5,0
6298,Mumbai,167085,0,16,30,13,12,30,4,0
6299,Kolkata,42862,1,15,18,8,18,22,5,0
6300,Bangalore,62448,0,18,28,12,11,19,9,0
6301,Bangalore,491034,1,146,13,10,11,118,3,1
6302,Bangalore,448824,2,28,15,19,18,20,2,0
6303,Delhi,356756,2,13,22,27,13,32,5,0
6304,Delhi,128849,3,28,10,5,11,34,9,0
6305,Bangalore,386204,1,19,9,11,11,22,2,0
6306,Chennai,181966,1,18,13,7,11,24,4,0
6307,Chennai,488417,3,21,19,9,9,28,1,0
6308,Delhi,191721,3,26,15,7,11,21,6,0
6309,Bangalore,72104,1,19,13,8,16,32,3,0
6310,Chennai,217531,3,149,22,12,12,72,10,1
6311,Delhi,49821,2,18,19,24,10,18,7,0
6312,Bangalore,189012,0,24,23,5,8,30,7,0
6313,Mumbai,152007,2,23,15,21,13,15,3,0
6314,Bangalore,492793,3,13,14,7,11,22,5,0
6315,Bangalore,22467,1,15,17,13,17,21,3,0
6316,Kolkata,414289,1,17,13,9,13,24,4,0
6317,Kolkata,17691,2,12,19,27,11,29,5,0
6318,Mumbai,449754,1,16,18,11,19,28,3,0
6319,Mumbai,140115,3,20,19,11,15,33,7,0
6320,Bangalore,165562,2,16,11,40,12,21,5,0
6321,Chennai,287832,1,22,14,6,13,15,10,0
6322,Mumbai,108505,0,18,34,8,8,33,4,0
6323,Bangalore,60650,0,19,28,10,10,34,3,0
6324,Delhi,154901,3,18,16,11,9,30,6,0
6325,Kolkata,144158,1,14,11,10,13,28,4,0
6326,Chennai,250681,3,16,17,12,9,22,4,0
6327,Bangalore,12590,2,22,18,32,12,26,1,0
6328,Delhi,443109,0,15,36,12,12,27,8,0
6329,Kolkata,83396,2,24,11,36,16,22,4,0
6330,Delhi,401941,1,17,13,16,8,23,3,0
6331,Bangalore,441392,3,27,14,4,18,21,6,0
6332,Mumbai,77484,3,24,22,11,14,25,2,0
6333,Kolkata,398628,3,13,16,7,15,24,5,0
6334,Delhi,112267,2,18,12,28,7,26,2,0
6335,Mumbai,240069,0,27,21,15,13,23,6,0
6336,Chennai,429511,2,24,12,33,13,20,6,0
6337,Bangalore,48131,2,18,10,32,11,22,5,0
6338,Bangalore,185965,1,21,15,11,21,30,2,0
6339,Kolkata,284068,1,11,15,8,15,25,4,0
6340,Delhi,114191,1,17,14,13,8,17,6,0
6341,Chennai,414067,0,16,35,12,14,22,7,0
6342,Kolkata,279878,0,14,27,12,14,28,4,0
6343,Kolkata,183753,1,11,10,7,12,33,3,0
6344,Delhi,255567,1,24,14,6,15,32,6,0
6345,Chennai,130405,0,15,26,12,13,25,5,0
6346,Delhi,15293,3,23,12,13,9,27,6,0
6347,Bangalore,325347,0,20,34,8,9,19,4,0
6348,Mumbai,417036,0,19,34,9,12,29,4,0
6349,Bangalore,339971,0,12,29,14,12,23,6,0
6350,Bangalore,450379,1,29,19,7,9,25,4,0
6351,Kolkata,153463,3,24,15,10,13,26,5,0
6352,Bangalore,242074,0,22,30,87,10,21,6,1
6353,Chennai,250942,1,26,11,15,10,25,6,0
6354,Bangalore,269742,2,68,19,31,43,22,9,1
6355,Chennai,314114,2,15,15,22,12,20,4,0
6356,Delhi,187895,0,24,33,9,12,21,2,0
6357,Kolkata,302940,2,23,24,33,9,32,7,0
6358,Chennai,109345,3,12,9,121,12,18,7,1
6359,Bangalore,388389,2,14,16,30,13,34,3,0
6360,Kolkata,93127,2,19,15,27,7,25,6,0
6361,Kolkata,249248,3,23,16,12,15,20,7,0
6362,Chennai,46389,0,16,41,8,10,26,4,0
6363,Chennai,275496,0,15,37,11,8,26,1,0
6364,Mumbai,394287,3,18,11,12,13,21,6,0
6365,Mumbai,486814,3,24,7,7,19,20,6,0
6366,Kolkata,169244,3,16,11,12,23,20,5,0
6367,Mumbai,152009,2,18,18,30,12,27,6,0
6368,Bangalore,103657,3,25,24,7,14,25,6,0
6369,Delhi,483354,1,78,16,10,9,86,4,1
6370,Kolkata,379420,2,27,12,25,10,29,5,0
6371,Delhi,360816,0,28,40,7,14,19,4,0
6372,Mumbai,207553,0,20,30,4,10,28,1,0
6373,Chennai,488564,0,22,39,18,9,20,3,0
6374,Kolkata,214581,2,20,16,28,14,20,6,0
6375,Mumbai,426768,1,35,15,4,12,16,3,0
6376,Bangalore,417334,3,19,11,16,12,29,8,0
6377,Kolkata,21290,3,20,20,11,10,28,3,0
6378,Kolkata,297267,0,25,37,8,13,25,7,0
6379,Chennai,222991,0,25,36,11,8,33,5,0
6380,Kolkata,462767,2,15,11,25,10,22,6,0
6381,Chennai,62136,1,17,21,10,9,23,4,0
6382,Mumbai,467102,3,17,11,6,14,22,7,0
6383,Bangalore,127278,2,14,12,37,15,18,5,0
6384,Bangalore,479118,3,22,17,15,11,20,9,0
6385,Kolkata,470549,0,17,38,12,12,26,6,0
6386,Kolkata,495208,3,17,16,10,16,27,7,0
6387,Mumbai,447232,1,15,12,10,8,19,5,0
6388,Chennai,424643,1,23,16,8,7,34,10,0
6389,Bangalore,12257,0,19,41,13,12,26,5,0
6390,Chennai,77733,1,12,9,14,10,24,3,0
6391,Mumbai,149294,1,21,19,11,19,21,5,0
6392,Bangalore,166259,2,68,15,29,46,29,8,1
6393,Bangalore,220760,3,29,14,14,4,30,6,0
6394,Delhi,423997,0,23,27,10,14,31,5,0
6395,Mumbai,135890,0,18,35,10,11,34,6,0
6396,Mumbai,398826,0,25,39,13,7,27,6,0
6397,Delhi,414220,0,23,40,12,13,28,5,0
6398,Chennai,379322,0,20,31,10,9,27,5,0
6399,Delhi,329744,1,21,20,13,14,23,6,0
6400,Mumbai,166587,2,12,10,34,11,25,4,0
6401,Chennai,90952,0,24,22,14,13,26,3,0
6402,Bangalore,474904,2,20,14,28,17,31,8,0
6403,Delhi,475924,2,15,9,34,17,21,7,0
6404,Chennai,406401,1,14,12,6,15,27,8,0
6405,Chennai,100888,0,21,26,12,8,31,8,0
6406,Chennai,258492,1,12,18,11,7,26,5,0
6407,Delhi,133611,0,21,26,13,11,12,6,0
6408,Bangalore,64476,1,17,16,13,19,22,5,0
6409,Chennai,368423,2,36,12,25,92,19,2,1
6410,Delhi,434428,0,28,29,3,13,28,5,0
6411,Mumbai,102154,3,16,18,10,11,36,4,0
6412,Delhi,477913,2,21,20,25,16,27,4,0
6413,Delhi,132537,3,26,19,11,5,24,4,0
6414,Delhi,189605,2,22,10,29,12,20,6,0
6415,Chennai,224075,1,15,14,9,15,27,8,0
6416,Delhi,359269,0,17,22,7,10,25,7,0
6417,Mumbai,178702,2,20,20,35,18,26,7,0
6418,Chennai,471822,1,21,14,10,10,32,4,0
6419,Mumbai,251316,0,11,30,10,12,18,4,0
6420,Kolkata,346243,0,27,26,8,7,23,5,0
6421,Delhi,494006,2,13,19,39,16,33,5,0
6422,Chennai,254307,0,17,24,11,9,29,2,0
6423,Chennai,138969,2,17,15,37,13,26,4,0
6424,Delhi,419801,0,25,39,11,13,20,4,0
6425,Bangalore,105833,3,17,13,13,16,30,5,0
6426,Bangalore,321384,1,25,17,7,7,23,3,0
6427,Mumbai,286916,3,30,11,9,10,26,5,0
6428,Delhi,221063,2,19,22,33,11,24,2,0
6429,Delhi,475051,3,18,20,8,16,22,2,0
6430,Kolkata,216796,2,21,18,28,22,30,3,0
6431,Bangalore,383134,0,15,31,10,9,22,5,0
6432,Bangalore,122315,0,19,31,11,17,23,8,0
6433,Delhi,493515,2,23,17,40,13,22,5,0
6434,Mumbai,370197,3,11,12,9,11,23,6,0
6435,Delhi,359235,0,25,35,10,10,18,8,0
6436,Mumbai,235931,1,22,21,11,14,22,7,0
6437,Bangalore,159010,0,44,31,11,61,25,7,1
6438,Kolkata,163055,1,23,15,7,16,39,2,0
6439,Chennai,153946,3,32,14,11,11,25,2,0
6440,Bangalore,100341,1,24,12,10,8,26,8,0
6441,Mumbai,70896,1,24,18,9,14,26,6,0
6442,Delhi,449425,1,21,16,8,12,30,3,0
6443,Bangalore,42822,1,23,20,14,12,32,4,0
6444,Kolkata,161822,0,28,35,13,14,25,7,0
6445,Mumbai,374479,1,22,16,17,25,28,7,0
6446,Delhi,445299,0,27,31,7,18,27,9,0
6447,Chennai,127828,1,19,16,12,16,18,4,0
6448,Mumbai,394910,2,21,13,36,13,23,7,0
6449,Delhi,169018,3,25,19,19,17,18,4,0
6450,Chennai,142624,1,16,15,14,9,25,3,0
6451,Delhi,498801,2,14,17,30,10,28,6,0
6452,Chennai,345475,1,15,12,6,14,20,1,0
6453,Chennai,146343,1,26,7,15,8,24,5,0
6454,Chennai,352345,1,26,17,9,6,35,3,0
6455,Delhi,337795,2,27,21,32,10,29,5,0
6456,Chennai,374061,3,21,19,14,12,30,5,0
6457,Mumbai,170066,2,18,16,33,17,23,5,0
6458,Kolkata,299330,3,21,16,12,8,23,2,0
6459,Kolkata,40267,1,25,11,12,7,26,6,0
6460,Chennai,311284,0,17,37,11,21,23,6,0
6461,Kolkata,255506,1,21,13,172,4,22,7,1
6462,Kolkata,428151,3,15,22,14,10,17,4,0
6463,Chennai,303892,2,12,9,20,16,32,7,0
6464,Chennai,100139,1,13,19,9,8,21,6,0
6465,Mumbai,407053,2,17,13,27,13,32,9,0
6466,Bangalore,74875,2,22,18,35,12,32,8,0
6467,Delhi,203766,2,21,14,43,7,28,0,0
6468,Chennai,412826,1,25,14,13,12,28,2,0
6469,Chennai,38615,2,21,12,33,13,41,6,0
6470,Kolkata,217716,2,35,18,29,8,21,8,0
6471,Mumbai,376279,1,14,11,14,9,26,6,0
6472,Kolkata,425563,2,17,19,36,9,23,2,0
6473,Chennai,44062,1,11,22,12,17,26,9,0
6474,Chennai,327266,3,27,12,13,18,25,3,0
6475,Kolkata,189503,3,29,12,14,11,28,6,0
6476,Chennai,83086,3,21,15,14,14,26,3,0
6477,Bangalore,300349,2,28,18,25,10,20,4,0
6478,Delhi,290603,0,11,27,7,11,30,2,0
6479,Delhi,253206,0,13,22,9,11,24,4,0
6480,Delhi,252407,2,15,17,30,12,33,6,0
6481,Bangalore,426966,0,21,28,7,12,22,5,0
6482,Chennai,251245,1,19,12,6,9,29,10,0
6483,Kolkata,299873,0,22,18,9,12,25,8,0
6484,Mumbai,260967,2,13,15,31,7,22,4,0
6485,Chennai,310729,2,22,11,19,13,18,10,0
6486,Bangalore,93698,1,21,15,10,9,19,5,0
6487,Bangalore,55635,3,69,16,6,81,23,7,1
6488,Delhi,185926,2,22,22,38,8,24,5,0
6489,Chennai,217298,1,16,16,11,15,22,10,0
6490,Delhi,39104,0,19,31,12,9,25,9,0
6491,Mumbai,485509,0,22,31,9,2,28,1,0
6492,Delhi,286914,1,25,11,5,13,11,7,0
6493,Mumbai,269258,1,19,20,9,11,20,4,0
6494,Bangalore,400894,2,31,18,28,15,26,8,0
6495,Delhi,253705,0,15,36,12,15,18,9,0
6496,Delhi,394389,1,99,13,8,13,99,6,1
6497,Kolkata,479209,0,52,23,8,70,21,2,1
6498,Bangalore,396155,1,129,20,14,13,90,3,1
6499,Kolkata,159029,0,20,38,9,15,18,3,0
6500,Mumbai,65178,3,16,19,8,8,27,5,0
6501,Mumbai,367299,2,16,19,30,15,17,4,0
6502,Bangalore,30828,0,30,20,8,9,27,7,0
6503,Mumbai,289315,3,38,11,12,53,24,5,1
6504,Bangalore,240921,0,23,33,6,10,24,5,0
6505,Mumbai,464681,0,19,36,8,11,23,6,0
6506,Chennai,416362,3,17,17,10,15,26,9,0
6507,Delhi,395393,0,15,38,6,14,25,6,0
6508,Chennai,187338,0,17,21,13,13,19,9,0
6509,Bangalore,269595,2,25,9,31,10,21,6,0
6510,Bangalore,187011,3,18,11,11,7,20,3,0
6511,Chennai,24202,3,14,19,10,16,32,6,0
6512,Delhi,178214,1,21,13,14,14,27,9,0
6513,Delhi,467044,0,25,39,13,15,43,8,0
6514,Kolkata,97367,2,17,16,24,15,24,4,0
6515,Mumbai,69046,0,15,34,9,10,32,7,0
6516,Kolkata,281993,0,21,25,11,15,20,3,0
6517,Delhi,462488,1,25,15,10,8,32,4,0
6518,Chennai,161511,0,21,34,9,7,27,9,0
6519,Mumbai,223598,2,24,10,26,9,13,3,0
6520,Chennai,351016,2,17,14,20,12,25,4,0
6521,Kolkata,45344,1,20,14,13,13,27,2,0
6522,Bangalore,491705,0,16,23,12,14,41,4,0
6523,Chennai,194348,2,19,13,30,7,30,10,0
6524,Kolkata,408267,0,18,23,8,13,23,2,0
6525,Kolkata,452690,0,15,29,4,9,30,1,0
6526,Kolkata,85604,0,21,23,11,10,33,6,0
6527,Bangalore,270408,1,18,13,13,10,23,4,0
6528,Bangalore,420183,0,18,29,8,7,33,6,0
6529,Bangalore,424989,2,19,14,34,10,26,7,0
6530,Mumbai,250377,0,21,32,9,9,27,4,0
6531,Bangalore,368694,2,17,12,25,16,34,8,0
6532,Bangalore,84383,0,24,29,5,14,29,1,0
6533,Bangalore,211489,2,18,16,30,13,25,2,0
6534,Chennai,51182,2,32,12,34,8,26,5,0
6535,Bangalore,388954,0,25,26,9,13,21,10,0
6536,Mumbai,204661,0,16,37,12,17,20,10,0
6537,Kolkata,476451,2,20,16,30,12,19,5,0
6538,Chennai,34180,3,21,13,14,15,17,6,0
6539,Delhi,255421,1,17,15,11,11,29,4,0
6540,Bangalore,467588,3,20,15,10,8,19,8,0
6541,Kolkata,61372,3,17,10,10,8,24,7,0
6542,Kolkata,113427,0,30,32,20,14,28,6,0
6543,Chennai,79086,1,25,19,12,16,26,10,0
6544,Delhi,294307,3,15,15,9,9,39,7,0
6545,Mumbai,250010,0,16,28,14,12,38,5,0
6546,Kolkata,204161,3,22,21,13,17,21,3,0
6547,Kolkata,391760,3,11,17,9,12,26,8,0
6548,Kolkata,236283,0,16,42,11,14,28,8,0
6549,Kolkata,251553,0,21,22,14,9,27,2,0
6550,Chennai,42934,0,22,31,11,19,30,7,0
6551,Delhi,65595,1,23,16,13,9,23,6,0
6552,Kolkata,36592,3,18,18,13,13,21,6,0
6553,Mumbai,247685,0,19,26,12,10,25,6,0
6554,Mumbai,33039,2,26,17,27,16,27,4,0
6555,Bangalore,467315,3,21,16,7,11,15,5,0
6556,Kolkata,380449,2,28,10,32,19,22,4,0
6557,Kolkata,361406,1,28,20,8,10,25,6,0
6558,Kolkata,241582,0,25,36,9,10,27,3,0
6559,Kolkata,400527,2,20,25,26,10,25,5,0
6560,Kolkata,44018,1,20,12,13,8,29,9,0
6561,Mumbai,325302,0,21,22,14,13,26,7,0
6562,Delhi,267061,2,19,13,42,9,17,6,0
6563,Delhi,407774,2,19,16,37,10,38,5,0
6564,Bangalore,304318,1,19,13,7,4,19,2,0
6565,Mumbai,368085,0,21,25,16,13,23,3,0
6566,Kolkata,183703,0,20,32,8,16,27,2,0
6567,Delhi,470903,2,14,15,19,12,34,7,0
6568,Chennai,375525,2,25,15,32,15,16,6,0
6569,Chennai,156624,2,13,20,30,12,21,2,0
6570,Chennai,438281,0,17,29,6,9,19,6,0
6571,Kolkata,117532,1,18,17,9,14,22,4,0
6572,Kolkata,405830,1,14,13,6,12,19,4,0
6573,Bangalore,306791,0,21,28,8,19,23,4,0
6574,Bangalore,67940,3,11,11,7,10,22,4,0
6575,Bangalore,141692,1,18,17,11,13,30,7,0
6576,Chennai,164154,2,21,17,34,12,23,7,0
6577,Kolkata,162963,3,14,16,12,17,26,2,0
6578,Chennai,116566,3,27,12,11,10,23,6,0
6579,Bangalore,334539,1,25,16,10,20,23,7,0
6580,Kolkata,60955,3,21,13,7,17,27,4,0
6581,Mumbai,304458,3,20,19,18,11,22,7,0
6582,Delhi,426716,1,17,21,9,13,23,3,0
6583,Delhi,63685,1,16,14,9,9,21,6,0
6584,Bangalore,133947,3,17,17,8,4,26,5,0
6585,Chennai,336927,2,22,14,32,14,26,4,0
6586,Mumbai,110229,0,24,27,12,11,32,6,0
6587,Kolkata,322333,3,25,10,13,15,31,7,0
6588,Chennai,365698,3,23,9,8,14,23,3,0
6589,Bangalore,29567,2,12,19,30,13,26,8,0
6590,Chennai,429194,3,24,14,12,12,31,5,0
6591,Bangalore,348233,3,27,16,7,15,24,2,0
6592,Delhi,150702,0,17,26,10,12,31,7,0
6593,Delhi,415219,0,57,36,16,58,26,2,1
6594,Chennai,313588,0,16,24,16,17,19,1,0
6595,Mumbai,96184,1,16,16,6,13,29,6,0
6596,Kolkata,172679,1,12,13,18,20,22,6,0
6597,Bangalore,296965,0,20,20,8,17,27,4,0
6598,Kolkata,24601,0,17,26,4,14,14,7,0
6599,Delhi,186976,1,89,15,10,14,100,8,1
6600,Mumbai,122882,2,13,19,30,15,22,8,0
6601,Mumbai,343801,3,19,23,11,17,26,5,0
6602,Kolkata,179629,3,20,21,5,11,18,2,0
6603,Delhi,193595,0,15,42,7,13,18,4,0
6604,Kolkata,353990,2,16,13,33,14,24,5,0
6605,Chennai,322646,1,12,12,6,14,32,4,0
6606,Mumbai,133409,0,16,31,13,14,25,5,0
6607,Mumbai,32098,2,20,16,36,11,24,2,0
6608,Chennai,186974,2,20,17,31,10,26,5,0
6609,Delhi,128502,2,22,11,27,8,30,9,0
6610,Mumbai,230139,1,20,7,17,10,28,1,0
6611,Bangalore,180325,1,20,11,10,18,32,3,0
6612,Bangalore,347660,3,19,22,7,8,23,7,0
6613,Delhi,265654,3,16,13,13,17,21,2,0
6614,Chennai,54280,2,19,17,29,14,25,4,0
6615,Kolkata,281095,2,26,15,24,6,16,9,0
6616,Delhi,18117,1,26,13,6,14,23,4,0
6617,Kolkata,35979,3,15,12,1,12,31,3,0
6618,Delhi,477741,2,15,11,18,4,33,6,0
6619,Bangalore,26915,3,25,12,10,10,21,4,0
6620,Chennai,331405,3,22,16,8,7,11,9,0
6621,Bangalore,498287,2,16,19,27,14,23,6,0
6622,Chennai,238732,1,26,10,4,10,20,3,0
6623,Kolkata,128825,2,13,21,25,11,28,2,0
6624,Delhi,250984,2,17,11,32,11,28,4,0
6625,Mumbai,371046,3,16,17,8,18,25,2,0
6626,Mumbai,345108,2,9,18,31,11,28,4,0
6627,Chennai,493633,1,30,18,13,10,30,4,0
6628,Chennai,473656,2,15,15,34,11,30,2,0
6629,Bangalore,307821,1,20,18,9,16,25,4,0
6630,Mumbai,321974,1,25,12,16,10,26,7,0
6631,Bangalore,455752,3,18,20,12,10,18,6,0
6632,Kolkata,18922,0,14,19,13,15,18,2,0
6633,Mumbai,106696,0,15,26,7,10,23,3,0
6634,Kolkata,77561,3,32,22,11,13,12,3,0
6635,Delhi,285364,2,20,16,39,8,23,2,0
6636,Bangalore,449174,3,22,11,14,12,18,1,0
6637,Chennai,63380,1,18,13,9,11,20,3,0
6638,Mumbai,405982,0,24,28,13,12,25,8,0
6639,Bangalore,225090,3,19,13,8,11,24,9,0
6640,Chennai,131449,2,20,11,37,9,27,2,0
6641,Delhi,436375,3,17,17,8,16,30,3,0
6642,Mumbai,283079,0,22,32,7,11,25,2,0
6643,Kolkata,275928,3,18,14,13,20,17,9,0
6644,Delhi,491802,3,23,16,6,14,30,4,0
6645,Chennai,161293,0,59,34,5,72,28,4,1
6646,Mumbai,432395,1,19,17,10,12,23,1,0
6647,Mumbai,28069,1,26,16,9,10,29,7,0
6648,Delhi,393329,0,24,29,12,14,23,4,0
6649,Mumbai,45682,3,154,15,11,12,93,4,1
6650,Chennai,459484,0,15,27,10,15,25,5,0
